model,horizon,iteration_id,MSE,R2
LSTM,71,8,0.0890078981697369,0.2665976579747031
LSTM,72,8,0.0886315289033305,0.2696980360103321
LSTM,1,9,0.0752504177345142,0.3818652993456609
LSTM,2,9,0.0742198371501959,0.3902853397560493
LSTM,3,9,0.0701821204853004,0.4234125448068698
LSTM,4,9,0.0735836696275718,0.3954227005316109
LSTM,5,9,0.0701359728086177,0.4237080763109261
LSTM,6,9,0.075632565969542,0.3784995085645725
LSTM,7,9,0.0734542101996985,0.3963573966972294
LSTM,8,9,0.078717909796565,0.3530556819324244
LSTM,9,9,0.0767104270147154,0.3695109979266558
LSTM,10,9,0.0759181596432814,0.3759802568500678
LSTM,11,9,0.0779030361088146,0.3596212210402717
LSTM,12,9,0.078695976229749,0.3530579893953846
LSTM,13,9,0.0830754975962436,0.3170066957101598
LSTM,14,9,0.0831222790050341,0.3165732857377819
LSTM,15,9,0.0838828560164803,0.3102701374175204
LSTM,16,9,0.0847704719956967,0.302920956465243
LSTM,17,9,0.0863083004776351,0.2902230664815299
LSTM,18,9,0.0840404108819196,0.3088223983147306
LSTM,19,9,0.090975866923859,0.2517268887627416
LSTM,20,9,0.089095983630176,0.2671335083342923
LSTM,21,9,0.0917208932993771,0.2454840590117329
LSTM,22,9,0.0881305633133347,0.2749644982921874
LSTM,23,9,0.0921960013840396,0.2414637593093607
LSTM,24,9,0.0919193764444462,0.2436865970988182
LSTM,25,9,0.0914139673695126,0.2477939971718042
LSTM,26,9,0.0930863392755977,0.2339815598303545
LSTM,27,9,0.0913350391416322,0.2483435620129267
LSTM,28,9,0.0912743009973847,0.2487944002010317
LSTM,29,9,0.0933613890209866,0.2315680992650403
LSTM,30,9,0.0921674031190578,0.2413485859766156
LSTM,31,9,0.0922451389761528,0.2406634825404333
LSTM,32,9,0.093394380995605,0.2311591600620838
LSTM,33,9,0.0957071882732831,0.2120856739920473
LSTM,34,9,0.0977842768146047,0.1949682220162586
LSTM,35,9,0.0962010743142914,0.2079892575792298
LSTM,36,9,0.0943905502758239,0.222883544937033
LSTM,37,9,0.0937518282650528,0.2281319316791336
LSTM,38,9,0.0984549561862017,0.189400286255183
LSTM,39,9,0.0951025682162009,0.2169917655875756
LSTM,40,9,0.0986346243053757,0.1879048310444057
LSTM,41,9,0.1001894244559003,0.1750993186639309
LSTM,42,9,0.1037704129082526,0.1456079419202295
LSTM,43,9,0.0995396029758107,0.1804294307763481
LSTM,44,9,0.1026140373578972,0.155096385207558
LSTM,45,9,0.1024521633815009,0.1564039533823538
LSTM,46,9,0.0999102692225404,0.1773073088255775
LSTM,47,9,0.0981429071568466,0.1918331776306471
LSTM,48,9,0.1006154534968414,0.1714440382295881
LSTM,49,9,0.0975776056007096,0.1964316372312115
LSTM,50,9,0.1012277647102417,0.1663413145885457
LSTM,51,9,0.0984927945669404,0.1888348138784576
LSTM,52,9,0.103962164266129,0.1437582515646462
LSTM,53,9,0.1009408392556853,0.1686107863719723
LSTM,54,9,0.1044309321132315,0.139832244428238
LSTM,55,9,0.1004318682907335,0.1727396347694844
LSTM,56,9,0.1047313237181805,0.1372914918218724
LSTM,57,9,0.1025703380842787,0.1550593024225575
LSTM,58,9,0.1025660240943008,0.1550615082922006
LSTM,59,9,0.1048165659982695,0.1364861359649088
LSTM,60,9,0.1043270211852779,0.1404824742474137
LSTM,61,9,0.1011660748708767,0.1664885770425986
LSTM,62,9,0.1017412023101229,0.1617165503890664
LSTM,63,9,0.101115233388916,0.166857892952057
LSTM,64,9,0.0999845752473093,0.1761719775102654
LSTM,65,9,0.1050146524533019,0.1347261477062
LSTM,66,9,0.1032732463646527,0.1490683605172265
LSTM,67,9,0.1020121093173558,0.1594525444218281
LSTM,68,9,0.104061587387568,0.1425615247270966
LSTM,69,9,0.0993570112777684,0.1813244877563998
LSTM,70,9,0.1032644654343579,0.1491291446886626
LSTM,71,9,0.1033913624947176,0.1480815864878605
LSTM,72,9,0.1059611570525731,0.1269061691747041
LSTM,1,10,0.0469966128050732,0.6139524794331112
LSTM,2,10,0.044881368838594,0.6313003422881461
LSTM,3,10,0.0434388773061122,0.643124038584388
LSTM,4,10,0.0424191883131734,0.6514759532132658
LSTM,5,10,0.0426806398856913,0.6493025322237573
LSTM,6,10,0.0428048093470104,0.6482572063510297
LSTM,7,10,0.0437843236009175,0.6401828702472756
LSTM,8,10,0.0443149982788865,0.635796524376832
LSTM,9,10,0.0465724340018177,0.6172175207380874
LSTM,10,10,0.0485933273552225,0.6005804698442785
LSTM,11,10,0.0495896539255241,0.5923629730488841
LSTM,12,10,0.0527003472763639,0.5667622379193011
LSTM,13,10,0.0555692482495547,0.543145384896474
LSTM,14,10,0.0575875645309355,0.5265182754751323
LSTM,15,10,0.06064218200942,0.5013674325080044
LSTM,16,10,0.0627758529616169,0.4837856802096861
LSTM,17,10,0.0629912532708722,0.4819763761114667
LSTM,18,10,0.0645278242965724,0.4693007046105646
LSTM,19,10,0.0662016555657712,0.4554938528839057
LSTM,20,10,0.0672573308284003,0.4467691799934818
LSTM,21,10,0.0680079768958537,0.4405516471062124
LSTM,22,10,0.0692534234101222,0.4302635918866948
LSTM,23,10,0.0701284128824246,0.4230233212408698
LSTM,24,10,0.0699745580705552,0.4242487473483556
LSTM,25,10,0.0710609353125486,0.4152702957019667
LSTM,26,10,0.0716471968403635,0.4104067858583169
LSTM,27,10,0.0720576275512969,0.4069901303593058
LSTM,28,10,0.0721049248854214,0.4065621674981154
LSTM,29,10,0.072931940764641,0.3997172658446132
LSTM,30,10,0.0739668217729443,0.3911618204499814
LSTM,31,10,0.074102825922493,0.3900059949560596
LSTM,32,10,0.0743934431701356,0.3875786024483394
LSTM,33,10,0.074179597553547,0.3893126664315577
LSTM,34,10,0.0744927190829143,0.3867213825811607
LSTM,35,10,0.074420284435736,0.3873076247095928
LSTM,36,10,0.0750862377238135,0.3818157568375738
LSTM,37,10,0.0749372944740254,0.3830338479658304
LSTM,38,10,0.0746168777917532,0.3856640425075528
LSTM,39,10,0.0761132491082201,0.3733365784177848
LSTM,40,10,0.0762972725467327,0.3718164703719259
LSTM,41,10,0.0787203084232677,0.3518633687538383
LSTM,42,10,0.0798752363601067,0.3423485011700061
LSTM,43,10,0.0804068094065525,0.3379614486627981
LSTM,44,10,0.0817232560713514,0.3271069315159426
LSTM,45,10,0.0810247803844173,0.3328380567637736
LSTM,46,10,0.0814689184828482,0.3291592114076396
LSTM,47,10,0.0834532333245113,0.3127966518809866
LSTM,48,10,0.0830176548712796,0.3163597590110096
LSTM,49,10,0.0839227100513843,0.308882050343934
LSTM,50,10,0.0837806063718989,0.3100269439822443
LSTM,51,10,0.0848102168314925,0.3015215415136829
LSTM,52,10,0.0841088041581117,0.3072723135429025
LSTM,53,10,0.0850403673221693,0.2995734468233598
LSTM,54,10,0.0855434075034973,0.2954033891370292
LSTM,55,10,0.0857916356850579,0.2933316776992317
LSTM,56,10,0.0867869110781446,0.2851058887875318
LSTM,57,10,0.0885887802368494,0.2702347757754822
LSTM,58,10,0.0897959763959297,0.2602611095888044
LSTM,59,10,0.0913009198067499,0.2478325415317815
LSTM,60,10,0.0930022133126005,0.2337840056412828
LSTM,61,10,0.0938858134527698,0.2264709482263507
LSTM,62,10,0.0950398219006537,0.2169317056973501
LSTM,63,10,0.09540383649354,0.2139171251183774
LSTM,64,10,0.0968518283659896,0.2019844056954612
LSTM,65,10,0.096468040347963,0.205146415808653
LSTM,66,10,0.0924151585539895,0.2385348079043008
LSTM,67,10,0.0925671289127204,0.2372761900677014
LSTM,68,10,0.0917781267301231,0.2437738168091653
LSTM,69,10,0.0917746627267749,0.2438010357540054
LSTM,70,10,0.091976590869996,0.2421381332582198
LSTM,71,10,0.0906757854926501,0.2528546925299272
LSTM,72,10,0.0896339668312919,0.2614381944322134
LSTM,1,11,0.0574897497814302,0.5277579800658281
LSTM,2,11,0.0576785956317043,0.5261713486683394
LSTM,3,11,0.0521574905556178,0.5714954957078813
LSTM,4,11,0.0506235760397148,0.5840671572044646
LSTM,5,11,0.0494665160943069,0.5935444740180182
LSTM,6,11,0.0526629825414179,0.5672489871211385
LSTM,7,11,0.0508805394352269,0.5818665642360181
LSTM,8,11,0.0521515131495797,0.5713920097987752
LSTM,9,11,0.0559318043976275,0.5402921231026795
LSTM,10,11,0.0527144937623165,0.5667059763776744
LSTM,11,11,0.0565264281501019,0.5353412800605688
LSTM,12,11,0.0592350487954145,0.5130419190164204
LSTM,13,11,0.0606594080186619,0.5012973654363658
LSTM,14,11,0.0633610745153975,0.4790488003155062
LSTM,15,11,0.0692612786577135,0.430496593946611
LSTM,16,11,0.0703940879288917,0.4211399048661136
LSTM,17,11,0.072682951603371,0.402274378911214
LSTM,18,11,0.0730953952812874,0.3988380176324649
LSTM,19,11,0.0775337918978862,0.3622874543420451
LSTM,20,11,0.0837892495926083,0.3107844945836663
LSTM,21,11,0.08226900982749,0.323237300343834
LSTM,22,11,0.0818806949237894,0.3263811271330937
LSTM,23,11,0.0822310775909978,0.3234494823263153
LSTM,24,11,0.0861424075381086,0.2912195458742832
LSTM,25,11,0.0816399385551589,0.3282202532192427
LSTM,26,11,0.0814452549505925,0.3297774126474119
LSTM,27,11,0.0845806253327907,0.3039301000158464
LSTM,28,11,0.0892933655087967,0.2650978921544834
LSTM,29,11,0.0876837800221348,0.2782989365026579
LSTM,30,11,0.0872938075044096,0.2814642893522974
LSTM,31,11,0.0864713510837019,0.2881917104716343
LSTM,32,11,0.0862867020851969,0.2896709652181598
LSTM,33,11,0.0888389999920897,0.2686283855490942
LSTM,34,11,0.0873902702558425,0.2805392959450408
LSTM,35,11,0.0922790434339174,0.2402788199516192
LSTM,36,11,0.0876511128986711,0.2783692653650583
LSTM,37,11,0.0887787717858143,0.2690755971981472
LSTM,38,11,0.0909429067479294,0.2512485198045859
LSTM,39,11,0.0943450281818234,0.2232288220198075
LSTM,40,11,0.0887983274461631,0.2688906837916978
LSTM,41,11,0.093127262899747,0.2332449953260471
LSTM,42,11,0.0899830049864123,0.2591263475985561
LSTM,43,11,0.0883466238946544,0.2725880888642342
LSTM,44,11,0.0930787552273374,0.2336080055239544
LSTM,45,11,0.0937419528939567,0.228124245955762
LSTM,46,11,0.0959839328901169,0.2096380014451974
LSTM,47,11,0.0932147262937298,0.2324147375577587
LSTM,48,11,0.0920572327745357,0.2419199398448014
LSTM,49,11,0.092097993893396,0.2415571819824615
LSTM,50,11,0.0953241173550816,0.2149606524483057
LSTM,51,11,0.0956289698172061,0.212420650247014
LSTM,52,11,0.1004801636717536,0.1724363220725749
LSTM,53,11,0.0959339714911339,0.2098493562531462
LSTM,54,11,0.0923140168706842,0.2396358139045136
LSTM,55,11,0.0972990405272434,0.1985448327005499
LSTM,56,11,0.0981268227473417,0.1916950740313876
LSTM,57,11,0.10105739046824,0.1675224670954039
LSTM,58,11,0.1047069086745033,0.1374249097783139
LSTM,59,11,0.1019311029739955,0.1602575436798142
LSTM,60,11,0.101499572416015,0.1637769356701466
LSTM,61,11,0.0976374874218115,0.1955607531594828
LSTM,62,11,0.0926563560968163,0.2365699632636431
LSTM,63,11,0.0983282726527661,0.1898211425253929
LSTM,64,11,0.1015795028313766,0.1630304900923663
LSTM,65,11,0.0999064631324973,0.1768153471521932
LSTM,66,11,0.0969600964388042,0.201086276151779
LSTM,67,11,0.0980496730265276,0.192101763856991
LSTM,68,11,0.0973504729029057,0.197859237510192
LSTM,69,11,0.1075687985565288,0.1136615310066243
LSTM,70,11,0.0953666528485969,0.2142049529221036
LSTM,71,11,0.0925732118253617,0.2372203842848605
LSTM,72,11,0.0960068239757173,0.2089274215008835
LSTM,1,12,0.0599642393474274,0.5074316096190045
LSTM,2,12,0.0570856005445772,0.5310427929069239
LSTM,3,12,0.0570806513145588,0.5310488304621508
LSTM,4,12,0.0529157977719431,0.5652338313909056
LSTM,5,12,0.0517987134711992,0.5743813190929508
LSTM,6,12,0.0516217688765736,0.5758050211006102
LSTM,7,12,0.0536478002250762,0.5591253693792366
LSTM,8,12,0.0532794618952714,0.5621219461756106
LSTM,9,12,0.0544975277889121,0.5520805547790235
LSTM,10,12,0.0571369695672953,0.5303548289199806
LSTM,11,12,0.0584102540046042,0.5198558489305949
LSTM,12,12,0.0603662929279098,0.5037422141442858
LSTM,13,12,0.0620431479809361,0.4899211455345027
LSTM,14,12,0.0644986908257251,0.4696953828398955
LSTM,15,12,0.0669667692719183,0.4493632815931047
LSTM,16,12,0.0690552359949496,0.4321494651950267
LSTM,17,12,0.0700296239026414,0.424094653306855
LSTM,18,12,0.071691663312472,0.4103827981188189
LSTM,19,12,0.074100617107054,0.3905251889085911
LSTM,20,12,0.0757762355946065,0.3766962138005451
LSTM,21,12,0.07726862165511,0.3643715768589478
LSTM,22,12,0.0786441271670047,0.3530078323205855
LSTM,23,12,0.0784589283732735,0.354484579770705
LSTM,24,12,0.0781739274696111,0.3567842669339166
LSTM,25,12,0.0823369166469816,0.3224851219302834
LSTM,26,12,0.0804606190538975,0.3378800973118956
LSTM,27,12,0.0818392800482812,0.3264904432446022
LSTM,28,12,0.0817347880955541,0.3273064833712434
LSTM,29,12,0.0842973864637815,0.3061714099734318
LSTM,30,12,0.0840200752778021,0.3084111436500312
LSTM,31,12,0.0840293208304898,0.308293829332167
LSTM,32,12,0.0834606634390186,0.3129354689630584
LSTM,33,12,0.0850426206619359,0.2998822726933647
LSTM,34,12,0.0839178626824771,0.3091266980687022
LSTM,35,12,0.0857883728207875,0.2937156540800919
LSTM,36,12,0.084866420681012,0.3012956085032756
LSTM,37,12,0.0875265872936381,0.279384955885264
LSTM,38,12,0.0865681645876647,0.2872666633311677
LSTM,39,12,0.086048445375675,0.2915370998775665
LSTM,40,12,0.0861419375327908,0.290761719756038
LSTM,41,12,0.0889513619352321,0.2676269030925353
LSTM,42,12,0.0870995854506934,0.2828669368704558
LSTM,43,12,0.0871813797693535,0.2821822580442084
LSTM,44,12,0.0892441918494114,0.2651810392197294
LSTM,45,12,0.0878208158574501,0.2768791734322877
LSTM,46,12,0.0893387106529537,0.2643568587587204
LSTM,47,12,0.0887186859880595,0.2694377962009193
LSTM,48,12,0.0874292871057387,0.2800305067742806
LSTM,49,12,0.089747746398183,0.2609118742830483
LSTM,50,12,0.0886284672431957,0.2701025088967581
LSTM,51,12,0.0887605734195019,0.2689872657725152
LSTM,52,12,0.0880006161540147,0.2752189994215908
LSTM,53,12,0.0886506009920048,0.2698381151785024
LSTM,54,12,0.0879665152108184,0.2754449431484865
LSTM,55,12,0.0896704193717336,0.261382018055336
LSTM,56,12,0.0900571267228129,0.2581679798595003
LSTM,57,12,0.0897731821618187,0.2604780624079841
LSTM,58,12,0.0914960970805084,0.2462555222646001
LSTM,59,12,0.0894399382531124,0.2631639288652123
LSTM,60,12,0.0902875290777342,0.2561494355197804
LSTM,61,12,0.0912642329027571,0.2480702574555314
LSTM,62,12,0.0908657902795678,0.2513230982370555
LSTM,63,12,0.0925042937939912,0.2378079972769369
LSTM,64,12,0.0926223960600984,0.2368330295376706
LSTM,65,12,0.0922305341432713,0.2400615750954292
LSTM,66,12,0.0909424230213831,0.2506695795455479
LSTM,67,12,0.0938740286405441,0.2265077504356903
LSTM,68,12,0.0927775330002136,0.2355389877053867
LSTM,69,12,0.0931389009386511,0.2325600734649161
LSTM,70,12,0.0917685190026228,0.2438525883421971
LSTM,71,12,0.0946478237457992,0.2201261120626256
LSTM,72,12,0.0928292700431891,0.2351096831217957
LSTM,1,13,0.0590216741543045,0.5151741879466594
LSTM,2,13,0.0583987454552178,0.5202553305008553
LSTM,3,13,0.0558038406880852,0.5415385817662045
LSTM,4,13,0.0562254214916997,0.5380413390774041
LSTM,5,13,0.0564527698713888,0.5361399572294541
LSTM,6,13,0.0553510270533146,0.5451603409972341
LSTM,7,13,0.0539527123946861,0.5566196181725787
LSTM,8,13,0.0567820634356342,0.5333357630713009
LSTM,9,13,0.0572404457914746,0.5295362970880464
LSTM,10,13,0.0583416493972195,0.5204527975538429
LSTM,11,13,0.0606031795244309,0.5018295557733587
LSTM,12,13,0.0632254095525019,0.4802380561646375
LSTM,13,13,0.0649302109634864,0.4661855707477196
LSTM,14,13,0.0661921146053891,0.4557721475359264
LSTM,15,13,0.0671282166465522,0.4480357746291232
LSTM,16,13,0.0709904775985108,0.416235712041834
LSTM,17,13,0.0711115458925312,0.4151972092830426
LSTM,18,13,0.0715463975798633,0.4115775140848392
LSTM,19,13,0.0712620002263779,0.4138727068464176
LSTM,20,13,0.0752375476640549,0.3811272365883369
LSTM,21,13,0.0782259524411599,0.3564963663928239
LSTM,22,13,0.0767889604870806,0.3682699803650523
LSTM,23,13,0.0776377276891708,0.3612409517436833
LSTM,24,13,0.0798750184904866,0.3427876756991994
LSTM,25,13,0.0797851737614039,0.3434823105595334
LSTM,26,13,0.0794559525145285,0.3461476164921223
LSTM,27,13,0.080024165380067,0.3414282222051209
LSTM,28,13,0.083018696510497,0.3167396624764802
LSTM,29,13,0.0796042362653023,0.3447994377402571
LSTM,30,13,0.0820449501689064,0.3246688595672431
LSTM,31,13,0.0824021630314929,0.3216881431156487
LSTM,32,13,0.0811272770586778,0.3321443627469937
LSTM,33,13,0.0827504504897537,0.3187526809552137
LSTM,34,13,0.0827113168959479,0.3190598665840247
LSTM,35,13,0.0828694103696824,0.3177470865196639
LSTM,36,13,0.0817057635243483,0.3273172672188832
LSTM,37,13,0.0856461866068333,0.294866480594199
LSTM,38,13,0.0821525981468975,0.3236209214767692
LSTM,39,13,0.0835848133929046,0.3118209278041234
LSTM,40,13,0.086583395599681,0.2871270329922085
LSTM,41,13,0.0846890289583284,0.3027204411163675
LSTM,42,13,0.0857823742480092,0.2937121745335472
LSTM,43,13,0.086631748290852,0.2867077109316205
LSTM,44,13,0.0873952730086432,0.2804046699455571
LSTM,45,13,0.0872539700477708,0.281546609124266
LSTM,46,13,0.088085335479092,0.2746775455395628
LSTM,47,13,0.0878877255476446,0.276280416601102
LSTM,48,13,0.0893964346059411,0.2638312875457396
LSTM,49,13,0.090110480131326,0.2579246996104555
LSTM,50,13,0.0900076523968477,0.2587442645907261
LSTM,51,13,0.0909128227511073,0.2512618094350453
LSTM,52,13,0.0884212885735696,0.2717543034855176
LSTM,53,13,0.0897291646360428,0.2609546326705637
LSTM,54,13,0.0916095937991924,0.2454379455154917
LSTM,55,13,0.0928988481465131,0.2347893516756427
LSTM,56,13,0.0929730288751009,0.2341486749707082
LSTM,57,13,0.0919890267329561,0.242224663885288
LSTM,58,13,0.0939424813949372,0.2261022181756109
LSTM,59,13,0.0900925009844506,0.2577878992243214
LSTM,60,13,0.0924046328555931,0.2387072831393819
LSTM,61,13,0.0921184224462728,0.2410325549174048
LSTM,62,13,0.0920231390108072,0.2417872733716393
LSTM,63,13,0.0925071866597811,0.2377841614193833
LSTM,64,13,0.0942201484289665,0.2236682671609027
LSTM,65,13,0.0936514554337873,0.228353818033644
LSTM,66,13,0.0920441353173377,0.2415918959901689
LSTM,67,13,0.0926675681076784,0.2364486029280247
LSTM,68,13,0.0930887499546276,0.232974646745663
LSTM,69,13,0.0928736268388616,0.2347458619335625
LSTM,70,13,0.0933356424421507,0.230939921281356
LSTM,71,13,0.093257433119499,0.2315825756195331
LSTM,72,13,0.091160359717426,0.2488610930738543
LSTM,1,14,0.0607652664925934,0.5008516770485291
LSTM,2,14,0.0569585088671278,0.5320868488077624
LSTM,3,14,0.0544659663900617,0.552530007096923
LSTM,4,14,0.0524433712095525,0.5691153770753336
LSTM,5,14,0.050590827952476,0.584306249785516
LSTM,6,14,0.0503548576311629,0.5862156947507
LSTM,7,14,0.0505545746110099,0.5845453249842518
LSTM,8,14,0.0516680907977249,0.5753650236220278
LSTM,9,14,0.052527418050824,0.568273040873565
LSTM,10,14,0.054399288739891,0.5528575725951494
LSTM,11,14,0.0563693131385098,0.5366327973659928
LSTM,12,14,0.0586678726868623,0.5177045468865218
LSTM,13,14,0.06036170608209,0.5037448792669892
LSTM,14,14,0.0620800718287115,0.4895811325325996
LSTM,15,14,0.064195608675083,0.4721492513182375
LSTM,16,14,0.0663679911171792,0.4542470428661161
LSTM,17,14,0.0682432031546585,0.4387857112173937
LSTM,18,14,0.0700070987026297,0.4242372440299722
LSTM,19,14,0.0712335540126262,0.4141066758932278
LSTM,20,14,0.0733653419231358,0.3965272220547864
LSTM,21,14,0.0749214712856586,0.3836797443433967
LSTM,22,14,0.0757857849860618,0.3765229385368527
LSTM,23,14,0.0772946481654988,0.3640636148552871
LSTM,24,14,0.0777597690825417,0.3601919656279329
LSTM,25,14,0.0786360584436347,0.3529378835407807
LSTM,26,14,0.0783810387569045,0.354993208297964
LSTM,27,14,0.0790120110588879,0.3497579094631611
LSTM,28,14,0.079349542184705,0.3469375302874922
LSTM,29,14,0.0794832203763726,0.3457954862194463
LSTM,30,14,0.0793501275020654,0.3468505741165859
LSTM,31,14,0.0800073329591526,0.3414017231180429
LSTM,32,14,0.0792574708615967,0.347536973648848
LSTM,33,14,0.0795636916192458,0.3449878364634546
LSTM,34,14,0.0799917983428373,0.3414489349229074
LSTM,35,14,0.0803615061182242,0.3383943310777482
LSTM,36,14,0.0802190850874204,0.3395570759004507
LSTM,37,14,0.0799801569548966,0.3415154627359096
LSTM,38,14,0.0805346562141865,0.3369417670523944
LSTM,39,14,0.0805023197958409,0.3372000307484042
LSTM,40,14,0.0815854037634232,0.3282773395228863
LSTM,41,14,0.082590818175235,0.3199958722705038
LSTM,42,14,0.0827081606449966,0.3190236637494279
LSTM,43,14,0.0837529704511894,0.310410453580635
LSTM,44,14,0.0847978490385475,0.3017913433285386
LSTM,45,14,0.0842327607960318,0.3064233915820576
LSTM,46,14,0.0849222267226291,0.3007235814033596
LSTM,47,14,0.084605737750774,0.3033062478678793
LSTM,48,14,0.0850940892846428,0.2992605754102381
LSTM,49,14,0.0856864127232028,0.2943576555334736
LSTM,50,14,0.0861429713493549,0.2905717472068804
LSTM,51,14,0.0856895975906595,0.2942791532728199
LSTM,52,14,0.0854245832791163,0.2964354381942925
LSTM,53,14,0.0858750614519019,0.2926985713888437
LSTM,54,14,0.0853598085931321,0.2969156409139544
LSTM,55,14,0.0858997685495809,0.2924409839929295
LSTM,56,14,0.085383462644237,0.2966665839237778
LSTM,57,14,0.0866626868978119,0.2861012989817174
LSTM,58,14,0.0862115894741002,0.2897892745554332
LSTM,59,14,0.0872014853989197,0.2816050507926018
LSTM,60,14,0.0870610009761761,0.2827317860854821
LSTM,61,14,0.0871157778331221,0.2822495482165857
LSTM,62,14,0.087458419320597,0.2793976896192522
LSTM,63,14,0.0873143571505545,0.2805706414962021
LSTM,64,14,0.0884734510820067,0.271018473925123
LSTM,65,14,0.0878319446933669,0.2763039884069435
LSTM,66,14,0.08934064300695,0.2638676278470367
LSTM,67,14,0.0894912873140784,0.2626201501798971
LSTM,68,14,0.0884199402208845,0.2714443376271823
LSTM,69,14,0.0885365732312383,0.2704820373497348
LSTM,70,14,0.0887201208562025,0.2689705524672613
LSTM,71,14,0.0876785542348547,0.2775511123899565
LSTM,72,14,0.0886171071413319,0.2698168677764329
LSTM,1,15,0.0572540726761447,0.5296939187796926
LSTM,2,15,0.0558327712341849,0.5413347637149939
LSTM,3,15,0.0535381255916069,0.5601527657298355
LSTM,4,15,0.0513432814331796,0.5781539220342693
LSTM,5,15,0.0511484165427503,0.5797246664916891
LSTM,6,15,0.0515661364773469,0.5762621728978006
LSTM,7,15,0.0519372166651544,0.5731828496852782
LSTM,8,15,0.0521358546870303,0.5715206991072459
LSTM,9,15,0.053361610343487,0.5614167491462683
LSTM,10,15,0.055004713099756,0.5478812038934479
LSTM,11,15,0.0570803508243497,0.530787923176282
LSTM,12,15,0.059923262110744,0.5073842713541783
LSTM,13,15,0.0623887340347246,0.4870799592927948
LSTM,14,15,0.0649823874076472,0.4657184566819532
LSTM,15,15,0.0674493517550771,0.445395229411757
LSTM,16,15,0.0698430866884413,0.4256708625054567
LSTM,17,15,0.0719547654235787,0.4082627919707137
LSTM,18,15,0.0743442320060845,0.388567149566927
LSTM,19,15,0.0768352672705128,0.3680327933409909
LSTM,20,15,0.0788716216761333,0.3512348557741764
LSTM,21,15,0.0801541352129237,0.3406347171425699
LSTM,22,15,0.0820312003821265,0.3251429437334573
LSTM,23,15,0.0832500082353199,0.3150663007472242
LSTM,24,15,0.0842784440449012,0.3065562531819445
LSTM,25,15,0.0854448315862764,0.2969114340039392
LSTM,26,15,0.0857589336687212,0.2942796428482268
LSTM,27,15,0.0864125999073228,0.2888535697365927
LSTM,28,15,0.0867139221969315,0.2863272221966016
LSTM,29,15,0.0866199554644439,0.2870549836811249
LSTM,30,15,0.0869420678161203,0.2843595408496635
LSTM,31,15,0.0859628401985683,0.2923776316908262
LSTM,32,15,0.0859772764072257,0.2922182180144594
LSTM,33,15,0.0860340262814085,0.291720475188283
LSTM,34,15,0.0858509505291136,0.2932121032394434
LSTM,35,15,0.0854452315375561,0.2965406909564939
LSTM,36,15,0.085309351189527,0.2976489660627917
LSTM,37,15,0.0848256682245399,0.3016218895337672
LSTM,38,15,0.0852749482020571,0.2979139773170789
LSTM,39,15,0.0853396550936978,0.297372784840332
LSTM,40,15,0.0864911450518979,0.2878865657092004
LSTM,41,15,0.0872389496617054,0.281725896662282
LSTM,42,15,0.0882085338425749,0.2737364277755214
LSTM,43,15,0.0892338343151668,0.2652831416108558
LSTM,44,15,0.0899851832506795,0.2590798631079468
LSTM,45,15,0.0906735212801133,0.2533898596169983
LSTM,46,15,0.0917832816679724,0.2442274894480132
LSTM,47,15,0.0926114039549159,0.2373828510113833
LSTM,48,15,0.0935579100876698,0.2295620455922061
LSTM,49,15,0.094296504269653,0.2234520709510614
LSTM,50,15,0.0951080888406538,0.2167397497924467
LSTM,51,15,0.0961822614656999,0.2078638608391861
LSTM,52,15,0.0975266189393308,0.196761982505134
LSTM,53,15,0.098739926538337,0.1867383857344575
LSTM,54,15,0.0996852085365945,0.178921413842657
LSTM,55,15,0.1000986448334561,0.1754844065601735
LSTM,56,15,0.0999774378702816,0.1764509106307654
LSTM,57,15,0.1009508767208998,0.1683998923009764
LSTM,58,15,0.1013218591871583,0.1653109337657887
LSTM,59,15,0.1017925806275908,0.1613987370156189
LSTM,60,15,0.101574662228483,0.1631582943144506
LSTM,61,15,0.1006187199125032,0.1709982569011782
LSTM,62,15,0.0999455892175631,0.1765112717332214
LSTM,63,15,0.0996098662440249,0.1792614123125017
LSTM,64,15,0.0994744248265659,0.1803753879988713
LSTM,65,15,0.0991960146785799,0.1826691252318822
LSTM,66,15,0.0993390452139457,0.1814846576035543
LSTM,67,15,0.0995317790978657,0.1798896794731201
LSTM,68,15,0.09962916096149,0.1790834830399262
LSTM,69,15,0.0994123418845487,0.1808685781807587
LSTM,70,15,0.0991153670772837,0.1833165764736912
LSTM,71,15,0.0991072408876808,0.1833816540631022
LSTM,72,15,0.0988749706606691,0.1852945993782354
LSTM,1,16,0.0557952392586504,0.5416773148188853
LSTM,2,16,0.0527361635153986,0.5667733418049429
LSTM,3,16,0.0501739433888542,0.5877915039394834
LSTM,4,16,0.0473776553858851,0.6107362531208997
LSTM,5,16,0.0470374284918968,0.6135037547001592
LSTM,6,16,0.0471202498419242,0.6127956514775723
LSTM,7,16,0.0468626363356128,0.6148854678533255
LSTM,8,16,0.0486371024187542,0.6002752469113853
LSTM,9,16,0.0495502611760173,0.5927425261842462
LSTM,10,16,0.0506185703485124,0.5839337068243742
LSTM,11,16,0.0529969840980475,0.5643540270002936
LSTM,12,16,0.0553631001174524,0.5448723426630588
LSTM,13,16,0.0572616884677859,0.5292312300564909
LSTM,14,16,0.0598147779433046,0.5082062517602395
LSTM,15,16,0.0620994746389057,0.4893847903709726
