model,horizon,iteration_id,MSE,R2
GRU,38,21,0.1076181620290572,0.1139577456160304
GRU,39,21,0.1020972908641021,0.159402096523257
GRU,40,21,0.1039584622101669,0.1440717138887297
GRU,41,21,0.1044228021649523,0.1402441812528267
GRU,42,21,0.1048022037510027,0.1371127082891896
GRU,43,21,0.109139133284637,0.1013906132175076
GRU,44,21,0.1079573570833655,0.1111005512331676
GRU,45,21,0.1103752653058598,0.091164750619509
GRU,46,21,0.1079903626118847,0.1107732695606665
GRU,47,21,0.1071396676263824,0.1177485236203168
GRU,48,21,0.1081090368741404,0.1097352950246518
GRU,49,21,0.1070336472867004,0.1185595077696769
GRU,50,21,0.108647550872614,0.1052358540870397
GRU,51,21,0.1127174255944347,0.0716838534893137
GRU,52,21,0.1126127439801442,0.0725112979099797
GRU,53,21,0.1137103345843998,0.0634361042705571
GRU,54,21,0.1155207577009074,0.048488519035741
GRU,55,21,0.1117117159617344,0.0798271851370229
GRU,56,21,0.1089170958774882,0.1028118239734362
GRU,57,21,0.113553644810268,0.0645824353273248
GRU,58,21,0.1211982488337946,0.0015693162377032
GRU,59,21,0.1177021189747163,0.0303306486624137
GRU,60,21,0.1101432568344614,0.0925643374350727
GRU,61,21,0.1134955719365003,0.0649053471245277
GRU,62,21,0.1122412695959013,0.0752026069166929
GRU,63,21,0.1099932277892473,0.0937073822609286
GRU,64,21,0.1095735815575543,0.0971628694886427
GRU,65,21,0.1115321994003484,0.0810244706294286
GRU,66,21,0.1099315312006929,0.094206666602139
GRU,67,21,0.1127950739509135,0.0706043327048256
GRU,68,21,0.1144929545582039,0.0566099667473998
GRU,69,21,0.1154419844890643,0.0487885598552684
GRU,70,21,0.1202305621173209,0.0093331641913435
GRU,71,21,0.1158758148908056,0.0452128881535431
GRU,72,21,0.1202946389590317,0.0088018092858642
GRU,1,22,0.0818209932481028,0.3278921673618903
GRU,2,22,0.0837438002722258,0.3120461497754356
GRU,3,22,0.0800293541108994,0.3425117208133066
GRU,4,22,0.0773210737419081,0.3647154838637855
GRU,5,22,0.0794232295804079,0.3473967220018616
GRU,6,22,0.0849620903105405,0.3018353905558771
GRU,7,22,0.0864825489812947,0.2892912351055078
GRU,8,22,0.089216933319995,0.2667693002018309
GRU,9,22,0.0906653137323225,0.2548146920523201
GRU,10,22,0.0962192138841021,0.2091129524718479
GRU,11,22,0.0874078515750417,0.2814897074751498
GRU,12,22,0.0864331600284316,0.2894523327538837
GRU,13,22,0.096889277142386,0.2034386857681064
GRU,14,22,0.0897392327440493,0.2621690633510692
GRU,15,22,0.0984616380982785,0.1903955666241391
GRU,16,22,0.0922836885066035,0.2411387620761597
GRU,17,22,0.0901925038591428,0.2582803917905479
GRU,18,22,0.0932765072912101,0.2328615254665861
GRU,19,22,0.0980168240075541,0.1938152794398649
GRU,20,22,0.0973336373488567,0.199373996239723
GRU,21,22,0.0998086330355681,0.1789525596116736
GRU,22,22,0.1037274259754482,0.1466517005504042
GRU,23,22,0.1035872866934982,0.1477427453222289
GRU,24,22,0.1022153818804183,0.1589709777291046
GRU,25,22,0.1078105132342618,0.1128739124186998
GRU,26,22,0.1107047173864952,0.0889978530495823
GRU,27,22,0.1046222792102708,0.1389940764865169
GRU,28,22,0.1037656209136031,0.1459883598654002
GRU,29,22,0.1054080006612366,0.1324157539839272
GRU,30,22,0.1059956163565084,0.1275253342521721
GRU,31,22,0.1034012038535839,0.1488298363818916
GRU,32,22,0.1117393493727746,0.0801397866759988
GRU,33,22,0.1053756575429241,0.1324895058717862
GRU,34,22,0.1049947278131995,0.1356065089008794
GRU,35,22,0.1069876324355458,0.1191849488261999
GRU,36,22,0.1105577169707777,0.0897794234579096
GRU,37,22,0.1146132946974925,0.0563774166415833
GRU,38,22,0.1177014536752144,0.0309399510976671
GRU,39,22,0.117773124443768,0.0303382131352349
GRU,40,22,0.1120283676357205,0.0776292120170679
GRU,41,22,0.1199078464368337,0.0127494517465536
GRU,42,22,0.1185638783449881,0.0238061775599066
GRU,43,22,0.1217217694424011,-0.0022099434439331
GRU,44,22,0.1219513147959565,-0.004122918781783
GRU,45,22,0.1177197335053364,0.0306900458100423
GRU,46,22,0.1210689314031343,0.0030802061817973
GRU,47,22,0.120340011568234,0.0090490737393433
GRU,48,22,0.1166170409510167,0.0396729213467943
GRU,49,22,0.1170096632125946,0.0364053010213623
GRU,50,22,0.1167695880699874,0.0383470230217012
GRU,51,22,0.1214604366981584,-0.0003216801174583
GRU,52,22,0.1176871312279051,0.0307181875035962
GRU,53,22,0.1164616282135786,0.0407753471014126
GRU,54,22,0.1149677676642428,0.0530433399979398
GRU,55,22,0.1189998619737542,0.0197945039336489
GRU,56,22,0.1174797549602891,0.032278209185574
GRU,57,22,0.1212901102404224,0.0008519785556279
GRU,58,22,0.1145118834229534,0.0566515674522871
GRU,59,22,0.1153653825538856,0.0495814634240453
GRU,60,22,0.1194117656261129,0.0162040076421949
GRU,61,22,0.1181847210099315,0.0262712563817214
GRU,62,22,0.11975395310506,0.0133028248726777
GRU,63,22,0.1184318778805734,0.0241768626537968
GRU,64,22,0.1177429983675166,0.0298505417741056
GRU,65,22,0.1212749859634984,0.0007482590281782
GRU,66,22,0.1203939988324305,0.0079999765996344
GRU,67,22,0.1184000421844232,0.0244211705410429
GRU,68,22,0.1200664243285385,0.0106861293177753
GRU,69,22,0.1208841795481783,0.0039463109746731
GRU,70,22,0.1212646344940564,0.0008126915975447
GRU,71,22,0.1144104448792298,0.0572871626901004
GRU,72,22,0.1191366438505431,0.0183434037103721
GRU,1,23,0.0466175192630354,0.6170664936828965
GRU,2,23,0.0452675493283573,0.6281278763390172
GRU,3,23,0.0438926376502533,0.639396130104469
GRU,4,23,0.0431275538612575,0.645655888350169
GRU,5,23,0.0430855498846065,0.645975475467411
GRU,6,23,0.0428935473633726,0.6475280135744637
GRU,7,23,0.0434021569952948,0.6433234941010519
GRU,8,23,0.0465698479913372,0.6172650083173195
GRU,9,23,0.0443230659358163,0.6357052528811611
GRU,10,23,0.0465345479596927,0.617502889929768
GRU,11,23,0.0490678666087922,0.5966521707676833
GRU,12,23,0.048487093771726,0.6013984521714724
GRU,13,23,0.0514860710085462,0.5767146417354911
GRU,14,23,0.0544282074403408,0.5524943322128864
GRU,15,23,0.0556606989837487,0.5423278595358842
GRU,16,23,0.0588972821590527,0.5156796919060056
GRU,17,23,0.0608696379142603,0.4994239869853693
GRU,18,23,0.0639329523926727,0.4741931382806593
GRU,19,23,0.0650860755888981,0.4646694565726014
GRU,20,23,0.0678145683555188,0.44218557594216
GRU,21,23,0.0704661838239339,0.4203299043084134
GRU,22,23,0.0711606757789315,0.4145729435336756
GRU,23,23,0.0727997048324308,0.4010454510173609
GRU,24,23,0.0731042041247039,0.3984979932783472
GRU,25,23,0.0756079327286037,0.3778550204478527
GRU,26,23,0.0757132494377459,0.3769467605470514
GRU,27,23,0.0767314382278043,0.3685262514586596
GRU,28,23,0.0772821240928932,0.3639527912177208
GRU,29,23,0.079438680938486,0.3461620780757987
GRU,30,23,0.0783756268212288,0.3548719167438539
GRU,31,23,0.0795010631490164,0.3455691964265613
GRU,32,23,0.0798364299143834,0.3427708693105681
GRU,33,23,0.080558134984545,0.3368010305603758
GRU,34,23,0.0811193303660827,0.3321662655718025
GRU,35,23,0.0815568082200805,0.3285535667010899
GRU,36,23,0.0813900856613339,0.3299162399034446
GRU,37,23,0.0823296403089939,0.3221719340641056
GRU,38,23,0.0833758851272404,0.3135493505319981
GRU,39,23,0.0834178814403185,0.3131953291048779
GRU,40,23,0.0841079810327344,0.3075080323130533
GRU,41,23,0.0843983228336496,0.3051139440396396
GRU,42,23,0.0837402135270425,0.3105262726219788
GRU,43,23,0.0850660742602773,0.2995988649858373
GRU,44,23,0.0868000906794173,0.2853052831011392
GRU,45,23,0.0878255055639124,0.2768405581634557
GRU,46,23,0.0880450743427458,0.2750090684437463
GRU,47,23,0.0874765211597322,0.2796665170657276
GRU,48,23,0.0886370988976504,0.2700843242933116
GRU,49,23,0.0887206508807789,0.2693701825008673
GRU,50,23,0.0891373995758162,0.2659112095967074
GRU,51,23,0.0889733499112694,0.2672348849683577
GRU,52,23,0.0894031419644186,0.2636676705260914
GRU,53,23,0.0899886643399985,0.2588172890899152
GRU,54,23,0.0912779648424456,0.248169478497484
GRU,55,23,0.0910032463063697,0.2504034819043971
GRU,56,23,0.0913342762810484,0.247647652692906
GRU,57,23,0.0905751238313353,0.253871930788324
GRU,58,23,0.0920723867334477,0.2415080504342242
GRU,59,23,0.0924906061917447,0.23803150791164
GRU,60,23,0.0921806016456696,0.2405530058395711
GRU,61,23,0.0936163870882174,0.2286907630485319
GRU,62,23,0.0938233700847079,0.2269545027687685
GRU,63,23,0.0932350062859037,0.2317872689973847
GRU,64,23,0.0941144131855241,0.224539478108163
GRU,65,23,0.0943972045292733,0.222209178427445
GRU,66,23,0.0940104448312979,0.2253902654871752
GRU,67,23,0.0939144611961489,0.2261745989896162
GRU,68,23,0.0944631148142917,0.2216502633749756
GRU,69,23,0.095309117663048,0.214678061257864
GRU,70,23,0.095473909942832,0.2133211839012102
GRU,71,23,0.0942653947181253,0.2232772295513186
GRU,72,23,0.0961044372015589,0.2081231125667429
GRU,1,24,0.0334593469854484,0.7251525764825932
GRU,2,24,0.0328529876746154,0.7301132825515233
GRU,3,24,0.0327311068580625,0.7310946794077346
GRU,4,24,0.0330092865467729,0.7287894798012571
GRU,5,24,0.0338050156335109,0.7222315922966493
GRU,6,24,0.0357172892650276,0.7064979543349684
GRU,7,24,0.036876046127804,0.6969547092864659
GRU,8,24,0.0387808646276021,0.6812788844951034
GRU,9,24,0.0401435848925093,0.6700567346122384
GRU,10,24,0.0426682844055613,0.6492821743767998
GRU,11,24,0.0443233870390428,0.6356527564371766
GRU,12,24,0.0468053189427998,0.6152239467054417
GRU,13,24,0.0494704523701746,0.5932857616666682
GRU,14,24,0.051153396231612,0.5794196462321887
GRU,15,24,0.0537674618881938,0.5578950710468584
GRU,16,24,0.0561235676969884,0.5384883206506051
GRU,17,24,0.0584407167320469,0.5193988007510075
GRU,18,24,0.0608708244907118,0.4993771443691666
GRU,19,24,0.0630656044489906,0.4812877563167413
GRU,20,24,0.0650115072771949,0.4652423901182385
GRU,21,24,0.0664795825344309,0.4531245502728446
GRU,22,24,0.0684772245002229,0.4366492513549429
GRU,23,24,0.0702280133146498,0.4222038655562724
GRU,24,24,0.0718928605691052,0.4084649382474639
GRU,25,24,0.0731481921786431,0.3980951616464212
GRU,26,24,0.0745294184878846,0.3866886447450369
GRU,27,24,0.0760855212883287,0.3738419291057548
GRU,28,24,0.0767063022206624,0.3686919194299308
GRU,29,24,0.0780840014960083,0.3573120717700412
GRU,30,24,0.0784481171625643,0.3542752318195081
GRU,31,24,0.0798197799506977,0.3429456077049151
GRU,32,24,0.0799721847210004,0.3416533091486778
GRU,33,24,0.082203261166075,0.3232574450690021
GRU,34,24,0.0845597564891597,0.3038421581681808
GRU,35,24,0.0868565671266742,0.2849213514043134
GRU,36,24,0.088204147277063,0.2738161388666112
GRU,37,24,0.0898563472569521,0.2602038118391936
GRU,38,24,0.0892369427845369,0.2652940686926444
GRU,39,24,0.0890636707435597,0.2667118366281485
GRU,40,24,0.0898587695717154,0.2601596734271042
GRU,41,24,0.090091418525806,0.2582403489384084
GRU,42,24,0.0903736182606016,0.2559102393660201
GRU,43,24,0.0911321726191998,0.2496529586695652
GRU,44,24,0.09239739151482,0.2392182190826167
GRU,45,24,0.091353926380931,0.2477873712536145
GRU,46,24,0.092342589306218,0.2396219738220092
GRU,47,24,0.0915671694195811,0.2459816966200748
GRU,48,24,0.0909063394517192,0.2513974056896603
GRU,49,24,0.0907489123798263,0.2526671002513818
GRU,50,24,0.0917533024007811,0.2443680083172296
GRU,51,24,0.0915590946763505,0.2459392547361961
GRU,52,24,0.0920071405837849,0.2422209033631663
GRU,53,24,0.0928679231970046,0.2351025590103057
GRU,54,24,0.0925852492662079,0.2374017501441429
GRU,55,24,0.0934807561471297,0.2299961577092898
GRU,56,24,0.0927332026198468,0.236124207634164
GRU,57,24,0.0931307131192795,0.232819827070944
GRU,58,24,0.0931260077973209,0.232828324370922
GRU,59,24,0.0921535661737491,0.2408081561017621
GRU,60,24,0.0917699891840314,0.2439359128090289
GRU,61,24,0.0912753182847163,0.2479789245407906
GRU,62,24,0.091398370827374,0.2469349698419359
GRU,63,24,0.0917558971291997,0.2439744348483542
GRU,64,24,0.0917518962631404,0.2440055571453723
GRU,65,24,0.0920739164453918,0.2413520350037914
GRU,66,24,0.0915708173227171,0.2454918533492814
GRU,67,24,0.0930461904799837,0.2333288745566007
GRU,68,24,0.0925703942366794,0.2372457533816894
GRU,69,24,0.0926434361639179,0.2366425722542502
GRU,70,24,0.0929459478209935,0.234150898012021
GRU,71,24,0.0934021238440829,0.2303903610131759
GRU,72,24,0.0927711611749209,0.2355884858813391
GRU,1,25,0.0421899331950163,0.6534363195412984
GRU,2,25,0.0414580264959165,0.6594230395818683
GRU,3,25,0.0391689392227635,0.6782040948193082
GRU,4,25,0.0400351473626731,0.6710636830311796
GRU,5,25,0.0418684177097303,0.6559763839078956
GRU,6,25,0.0447129168049395,0.6325775886147739
GRU,7,25,0.0454056794181191,0.626858658555191
GRU,8,25,0.0477840559417593,0.6072860221309724
GRU,9,25,0.0491873514339407,0.5957253097513446
GRU,10,25,0.050079463673695,0.5883649682028202
GRU,11,25,0.0540303603697574,0.5558594641676049
GRU,12,25,0.0554196617003794,0.5444073625467316
GRU,13,25,0.058883837781149,0.5158949618228663
GRU,14,25,0.0610350098900382,0.4981735731573888
GRU,15,25,0.0637621596271181,0.4757133020252206
GRU,16,25,0.0644632012171361,0.4699103875473177
GRU,17,25,0.0672798237554165,0.4467082919196521
GRU,18,25,0.0689418496540134,0.4329982231219792
GRU,19,25,0.0711747244020992,0.4145905472449429
GRU,20,25,0.0726236590695096,0.4026279966208078
GRU,21,25,0.0740424487567179,0.3909107741198813
GRU,22,25,0.0752550547067349,0.3808891683653772
GRU,23,25,0.0771671932564765,0.3651122413260236
GRU,24,25,0.0782569400555049,0.3561012386786185
GRU,25,25,0.0794355106635039,0.3463595369700741
GRU,26,25,0.0801144313993447,0.3407289162600911
GRU,27,25,0.0791121695069435,0.3489336393582013
GRU,28,25,0.0818644712229672,0.3262391655123545
GRU,29,25,0.0819043042562342,0.3258682110669457
GRU,30,25,0.0830117008593563,0.3167113089202916
GRU,31,25,0.0829040071686634,0.3175571007251651
GRU,32,25,0.0839701180542757,0.3087415387701598
GRU,33,25,0.0832706014447087,0.3144705115958388
GRU,34,25,0.0834952746710431,0.3126057520565359
GRU,35,25,0.0858406532572849,0.293285236149528
GRU,36,25,0.0855609469806399,0.2955775804343891
GRU,37,25,0.0847683149799605,0.3020940844650516
GRU,38,25,0.0871203927754815,0.2827200561484928
GRU,39,25,0.0852685455962574,0.2979582508596531
GRU,40,25,0.0877484629846419,0.2775346043547227
GRU,41,25,0.0867543188608263,0.2857160610934355
GRU,42,25,0.0883545571074944,0.2725341475267924
GRU,43,25,0.088714468027568,0.2695594026289595
GRU,44,25,0.0893262117932093,0.2645057032833969
GRU,45,25,0.0889054941110695,0.2679478804619464
GRU,46,25,0.0902617933448153,0.2567559045239498
GRU,47,25,0.0910894800112898,0.2499152741180523
GRU,48,25,0.0903874982073142,0.2556699999216953
GRU,49,25,0.0890853470286909,0.2663668470051706
GRU,50,25,0.0919839896058012,0.2424681896989999
GRU,51,25,0.0919109036025682,0.2430418331088643
GRU,52,25,0.0922639677116415,0.2401056520065417
GRU,53,25,0.0913793776528736,0.2473628167861482
GRU,54,25,0.0925189954411488,0.2379474639747663
GRU,55,25,0.0925825624477976,0.237394606631959
GRU,56,25,0.092450683822142,0.2384514136872068
GRU,57,25,0.0928187886400029,0.2353893583022331
GRU,58,25,0.0937056848719945,0.228052946973998
GRU,59,25,0.0934386356800698,0.2302213244841818
GRU,60,25,0.0940425846379869,0.2252127133979058
GRU,61,25,0.0936693084435527,0.2282547418403686
GRU,62,25,0.0955196063417537,0.2129785839804572
GRU,63,25,0.0950950111764014,0.2164617009138065
GRU,64,25,0.095833692344517,0.2103733895274242
GRU,65,25,0.0948593866640179,0.2184010039789347
GRU,66,25,0.0950317368598244,0.2169752138565126
GRU,67,25,0.0942240557042198,0.223623638346205
GRU,68,25,0.0956419108422248,0.2119373126673891
GRU,69,25,0.0954935376923973,0.213158488959403
GRU,70,25,0.0957643421550924,0.2109281021783104
GRU,71,25,0.0956481825650665,0.2118834109540431
GRU,72,25,0.0957878266172784,0.2107319057849231
GRU,1,26,0.093036476284972,0.2357640508888672
GRU,2,26,0.1084789985160105,0.1088469301011019
GRU,3,26,0.1098194816055831,0.0977682778499916
GRU,4,26,0.0997747024534717,0.1802322380782768
GRU,5,26,0.0863706940610581,0.2903109283643986
GRU,6,26,0.0821917946508504,0.3245999244818078
GRU,7,26,0.0957458402453856,0.2131660240576248
GRU,8,26,0.0831019294916879,0.317025550550813
GRU,9,26,0.0907187639093735,0.2543753808647673
GRU,10,26,0.1316155646301885,-0.0818322153879012
GRU,11,26,0.1030024166223172,0.1532992155226495
GRU,12,26,0.0942705547296831,0.225022864706788
GRU,13,26,0.1082075164744903,0.110387402250706
GRU,14,26,0.1254871765598312,-0.0317485250029583
GRU,15,26,0.1156510322205491,0.0490551425033817
GRU,16,26,0.1365115357068633,-0.1225528005415819
GRU,17,26,0.1292310844513853,-0.0627627045088117
GRU,18,26,0.1444310185747357,-0.187850987160312
GRU,19,26,0.1346284981465106,-0.1073143744109734
GRU,20,26,0.139203568544138,-0.1450306371805607
GRU,21,26,0.133785278140624,-0.1005466845724178
GRU,22,26,0.164883197225369,-0.3564666686454225
GRU,23,26,0.1302787894038188,-0.0718597517528287
GRU,24,26,0.1369251615763497,-0.1266213816973753
GRU,25,26,0.1431994177689197,-0.1783260780256654
GRU,26,26,0.1517611224425184,-0.2488601356169943
GRU,27,26,0.149872502115254,-0.2333999322808928
GRU,28,26,0.1583841596980882,-0.3035330469204804
GRU,29,26,0.1794584568977086,-0.4770731732137168
GRU,30,26,0.1624494441508537,-0.3371593029821909
GRU,31,26,0.1715552123084722,-0.4121951455895001
GRU,32,26,0.2098955478057296,-0.7279012672269891
GRU,33,26,0.165152421674521,-0.359625764375175
GRU,34,26,0.2010269426455855,-0.6550010117418019
GRU,35,26,0.1646931693741722,-0.3558971173390535
GRU,36,26,0.1483862696880715,-0.221662672195974
GRU,37,26,0.1637503387111328,-0.3481727233149283
GRU,38,26,0.1682834376333904,-0.3855118285323833
GRU,39,26,0.1759431474060435,-0.4485931956557039
GRU,40,26,0.158353924816496,-0.303786152522761
GRU,41,26,0.1814851275658985,-0.4942415948039369
GRU,42,26,0.1873915747240169,-0.5428855750705892
GRU,43,26,0.2024011476894696,-0.6664927211302047
GRU,44,26,0.1802499957675331,-0.484142685655575
GRU,45,26,0.2223599884239488,-0.830922851886398
GRU,46,26,0.2108477826232052,-0.736187191409448
GRU,47,26,0.2017433152197768,-0.6612739393877995
GRU,48,26,0.1818222337809461,-0.4972838718691046
GRU,49,26,0.1691244526770776,-0.392768952519761
GRU,50,26,0.2384102136883337,-0.9634212599774156
GRU,51,26,0.2004691941125689,-0.651020583474637
GRU,52,26,0.2019328078437443,-0.663136792843009
GRU,53,26,0.1844338384058427,-0.5190710222869077
GRU,54,26,0.1663543955336016,-0.3702136344094286
GRU,55,26,0.1811532778778834,-0.492165080372104
GRU,56,26,0.22873897796437,-0.88420288635744
GRU,57,26,0.2075050628103484,-0.7093584343825032
GRU,58,26,0.1897162697286358,-0.5628818628044168
GRU,59,26,0.2046320030889462,-0.6858267584867637
GRU,60,26,0.1724437375381876,-0.4207097349892239
GRU,61,26,0.1723054926128734,-0.4196319914006703
GRU,62,26,0.2030238583496424,-0.6727887666580705
GRU,63,26,0.2382779566067867,-0.9632986264977336
GRU,64,26,0.1895208589598176,-0.5615668123931361
GRU,65,26,0.2184196046614704,-0.7996800287080019
GRU,66,26,0.1893280065234467,-0.5599896068159538
GRU,67,26,0.2135552363966954,-0.7596274773635885
GRU,68,26,0.2421298349920096,-0.9950823521497734
GRU,69,26,0.2151456136968513,-0.7727429925183775
GRU,70,26,0.1850415806442544,-0.5246918417548248
GRU,71,26,0.2113502486852537,-0.7414720554102048
GRU,72,26,0.1875529784198829,-0.5453903389339503
GRU,1,27,0.0493159852273175,0.5949002984473793
GRU,2,27,0.0474788131017656,0.6099623832298768
GRU,3,27,0.0474104618129474,0.610495132702865
GRU,4,27,0.0464504325634269,0.6183544906027287
GRU,5,27,0.0464383602866408,0.618426166903238
GRU,6,27,0.0468893334307171,0.6146931761907167
GRU,7,27,0.0470777112522872,0.6131179941815857
GRU,8,27,0.0484973537392294,0.6014237735225424
GRU,9,27,0.0516737680931792,0.5752892566718706
GRU,10,27,0.0504931684709751,0.5849644647850389
GRU,11,27,0.0549950033133989,0.5479299032514116
GRU,12,27,0.0589150775082419,0.5156723313675533
GRU,13,27,0.0587631267639759,0.5168873701606881
GRU,14,27,0.0598364687449314,0.5080279112062633
GRU,15,27,0.062299269989716,0.4877419657652873
GRU,16,27,0.0650655649664456,0.4649570690586585
GRU,17,27,0.0647384658127839,0.4676077562528885
GRU,18,27,0.0658533108646516,0.458399441544654
GRU,19,27,0.0683514077561828,0.4378122213227059
GRU,20,27,0.0689910041032211,0.432508704954715
GRU,21,27,0.0721145734291099,0.4067698942678976
GRU,22,27,0.0750891148706392,0.3822543278264508
GRU,23,27,0.0749488524953796,0.3833634868923475
GRU,24,27,0.0745387134124253,0.38669483878735
GRU,25,27,0.0756379394648276,0.3776081079927607
GRU,26,27,0.0755568334726254,0.3782339259308408
GRU,27,27,0.0759625491487598,0.374853948165129
GRU,28,27,0.0762145738591612,0.3727389413704248
GRU,29,27,0.0784993062449173,0.3538938126702688
GRU,30,27,0.080909524334292,0.3340148147075452
GRU,31,27,0.0787425579129184,0.351813002125661
GRU,32,27,0.0798047064036329,0.3430320234655735
GRU,33,27,0.0809761346463438,0.3333598269502843
GRU,34,27,0.0804524093788657,0.3376568475508655
GRU,35,27,0.0823329309482203,0.3221638507597125
GRU,36,27,0.0798059427170125,0.3429584728982379
GRU,37,27,0.0806963349956906,0.335619098140665
GRU,38,27,0.0822194861355626,0.3230702190381606
GRU,39,27,0.0831089978766445,0.3157384609925637
GRU,40,27,0.0840398801228273,0.3080687321720176
GRU,41,27,0.081893677673242,0.3257357163528912
GRU,42,27,0.0829565068602659,0.3169789091027651
GRU,43,27,0.0831879585953336,0.3150625425429987
GRU,44,27,0.0834493552828475,0.3128945732379334
GRU,45,27,0.0874467455443521,0.2799592864027818
GRU,46,27,0.0864373448018598,0.2882476209265345
GRU,47,27,0.0881954009192202,0.2737468353717411
GRU,48,27,0.0887758806898726,0.2689414731970382
GRU,49,27,0.0877341622516901,0.2774940860101491
GRU,50,27,0.0889828968343365,0.26718361300029
GRU,51,27,0.0881684354376892,0.2738639851136469
GRU,52,27,0.0890328997240904,0.2667170189639686
GRU,53,27,0.0905543994191684,0.2541576682064245
GRU,54,27,0.0882277963489027,0.2732928450529192
GRU,55,27,0.0890576775406732,0.2664291912243913
GRU,56,27,0.0879525088140868,0.2755044529590654
GRU,57,27,0.0885459083828414,0.2705879400031573
GRU,58,27,0.088807252066434,0.2684062166167503
GRU,59,27,0.0908528090311048,0.2515242277047425
GRU,60,27,0.0886510124018606,0.2696321818698527
GRU,61,27,0.0905692295994561,0.2537964180586181
GRU,62,27,0.090993166312947,0.2502735999194182
GRU,63,27,0.0921068629466105,0.2410826410916735
GRU,64,27,0.0922968283411204,0.2395155614126992
GRU,65,27,0.0932233609021447,0.2318811258510459
GRU,66,27,0.0917495081013989,0.24401951038906
GRU,67,27,0.0933261534679362,0.231022068249445
GRU,68,27,0.0934319520059503,0.2301467575025299
GRU,69,27,0.0973159396456222,0.1981423785371695
GRU,70,27,0.0968381241777061,0.2020804330003777
GRU,71,27,0.1021555776454497,0.15826413793924
GRU,72,27,0.0966018118605983,0.2040248679033638
GRU,1,28,0.063020974787545,0.4823224566981164
GRU,2,28,0.0633978848080615,0.4791874884108352
GRU,3,28,0.0638061502964573,0.4757948951854439
GRU,4,28,0.0605471057459929,0.5025335666485523
GRU,5,28,0.0590522739698926,0.5147804015325191
GRU,6,28,0.0585022694715249,0.5192654280527416
GRU,7,28,0.0585881744975651,0.5185256491041492
GRU,8,28,0.0582533638260577,0.5212438588246684
GRU,9,28,0.0603689781651204,0.5038226447075727
GRU,10,28,0.0590552831550608,0.5145869868392041
GRU,11,28,0.0605691560948301,0.5021092352748524
GRU,12,28,0.0614563403685381,0.494781178057311
GRU,13,28,0.0634716878129366,0.4781766099205294
GRU,14,28,0.0655706000226934,0.460882205563715
GRU,15,28,0.0656642315009831,0.4600734462253042
GRU,16,28,0.0681051370465496,0.4399622572041082
GRU,17,28,0.068649302713559,0.43544605445177
GRU,18,28,0.0695540639502328,0.427963159578883
GRU,19,28,0.0717793296995453,0.4096176912306208
GRU,20,28,0.0740326701055402,0.3910380580778967
GRU,21,28,0.0742430548057974,0.3892605452958435
GRU,22,28,0.0743712825233889,0.3881598152812432
GRU,23,28,0.0751644759259942,0.381589459993047
GRU,24,28,0.0772013642664344,0.3647865251539294
GRU,25,28,0.0786855602219902,0.3525305548151917
GRU,26,28,0.0775612480390087,0.3617393625873579
GRU,27,28,0.0778397821033948,0.3594049567461315
GRU,28,28,0.0786737800254247,0.3524991868834508
GRU,29,28,0.0800419329953231,0.3411968764060445
GRU,30,28,0.0802383684345387,0.3395392556177472
GRU,31,28,0.0812037368480016,0.3315532566024408
GRU,32,28,0.0810325538612833,0.3329241426638372
GRU,33,28,0.0809225199098018,0.3338012130130111
GRU,34,28,0.0804490556503612,0.3376844578999812
GRU,35,28,0.0806361086058397,0.3361335650557761
GRU,36,28,0.0807196544444726,0.3354358933972359
GRU,37,28,0.0809793786331823,0.333288771897815
GRU,38,28,0.0810093623618774,0.3330334146206138
GRU,39,28,0.081638262421867,0.3278474712257578
GRU,40,28,0.0815829422743828,0.3282976058682213
GRU,41,28,0.0815258673672018,0.328764049669533
GRU,42,28,0.0826654070316354,0.3193756749507546
GRU,43,28,0.0829407066840614,0.3170983190942893
GRU,44,28,0.0827733146400512,0.3184609576971378
GRU,45,28,0.0820231183958718,0.3246176935049221
GRU,46,28,0.0832516971224595,0.314479249395694
GRU,47,28,0.0826070998544195,0.3197642159937105
GRU,48,28,0.0831550524054754,0.3152283071103917
GRU,49,28,0.0835792981429338,0.3117101064673661
GRU,50,28,0.0839390609530538,0.3087219953033806
GRU,51,28,0.0854678021595929,0.2961058120950521
GRU,52,28,0.0873933329594646,0.2802206385079595
GRU,53,28,0.0859909599001286,0.2917439853120642
GRU,54,28,0.0883211402526222,0.2725239979830531
GRU,55,28,0.0884750548692629,0.2712282719558897
GRU,56,28,0.0882280595119323,0.2732346455793222
GRU,57,28,0.089342220332897,0.2640281841601344
GRU,58,28,0.089290628286277,0.264424165272476
GRU,59,28,0.0878257108648384,0.2764624730047217
GRU,60,28,0.0887906483061382,0.268481765557882
GRU,61,28,0.0880171571497988,0.2748230472099346
GRU,62,28,0.0888980898669813,0.267535710750086
GRU,63,28,0.0890362009557382,0.2663834559675831
GRU,64,28,0.0894778819677055,0.2627424142604587
GRU,65,28,0.0887504029332252,0.2687363025573278
GRU,66,28,0.0895171756607173,0.2624130670020914
GRU,67,28,0.089161768729613,0.2653352788993363
GRU,68,28,0.0896141910939172,0.2616040433036614
GRU,69,28,0.090885461318555,0.2511278203361928
GRU,70,28,0.0911186112330765,0.2492076500027722
GRU,71,28,0.0923058445598016,0.2394234222486233
GRU,72,28,0.0908228694182197,0.2516419299993526
